Provider_id	Region_id	Description	Measure_id	Denominator	Numerator			
8DF6EE52-ECEE-455B-BCE9-73F86FE7F6F5	3	Hudson MD, James D	B28AF571-9833-474D-8F35-5BC557C89BEE	3	3			
8DF6EE52-ECEE-455B-BCE9-73F86FE7F6F5	3	Hudson MD, James D	Lipid LT 100	0	0			
8DF6EE52-ECEE-455B-BCE9-73F86FE7F6F5	3	Hudson MD, James D	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	19	19			
8DF6EE52-ECEE-455B-BCE9-73F86FE7F6F5	3	Hudson MD, James D	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	127	62			
8DF6EE52-ECEE-455B-BCE9-73F86FE7F6F5	3	Hudson MD, James D	086B0985-E4AD-43C1-9C22-88CFBE261E3F	21	1			
8DF6EE52-ECEE-455B-BCE9-73F86FE7F6F5	3	Hudson MD, James D	61173E6E-083D-4F59-8097-921C8AD4A8F0	33	33			
8DF6EE52-ECEE-455B-BCE9-73F86FE7F6F5	3	Hudson MD, James D	D03562F7-FF8A-405C-BCA9-94DEC092F33E	20	20			
8DF6EE52-ECEE-455B-BCE9-73F86FE7F6F5	3	Hudson MD, James D	849E7DDB-8DDB-4175-982D-974EFAFB808F	9	1			
8DF6EE52-ECEE-455B-BCE9-73F86FE7F6F5	3	Hudson MD, James D	IVD Antithrombotic Neuro	2	2			
8DF6EE52-ECEE-455B-BCE9-73F86FE7F6F5	3	Hudson MD, James D	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	21	5			
8DF6EE52-ECEE-455B-BCE9-73F86FE7F6F5	3	Hudson MD, James D	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	51	13			
8DF6EE52-ECEE-455B-BCE9-73F86FE7F6F5	3	Hudson MD, James D	6F3C49DB-F20A-40AE-846E-B79DE7343243	27	3			
8DF6EE52-ECEE-455B-BCE9-73F86FE7F6F5	3	Hudson MD, James D	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	19	13			
8DF6EE52-ECEE-455B-BCE9-73F86FE7F6F5	3	Hudson MD, James D	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
8DF6EE52-ECEE-455B-BCE9-73F86FE7F6F5	3	Hudson MD, James D	LDL Control	3	1			
8DF6EE52-ECEE-455B-BCE9-73F86FE7F6F5	3	Hudson MD, James D	5A58F529-B673-4BC7-B686-CB9B3B755778	6	2			
8DF6EE52-ECEE-455B-BCE9-73F86FE7F6F5	3	Hudson MD, James D	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	26	14			
8DF6EE52-ECEE-455B-BCE9-73F86FE7F6F5	3	Hudson MD, James D	HIV/AIDS	0	0			
7BBE96BB-FD72-47B9-97D9-24A400E00326	3	Huff DO , Richard G	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	158	0			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	CAD Antiplatelet	5	3			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	CAD Lipid Lowering Drugs	8	1			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	Lipid Testing	68	64			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	Pneumonia Vaccination	10	7			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	Influenza	217	175			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	Depression	167	159			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	B28AF571-9833-474D-8F35-5BC557C89BEE	17	13			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	Lipid LT 100	0	0			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	27	27			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	165	90			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	086B0985-E4AD-43C1-9C22-88CFBE261E3F	29	3			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	61173E6E-083D-4F59-8097-921C8AD4A8F0	77	77			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	D03562F7-FF8A-405C-BCA9-94DEC092F33E	29	27			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	849E7DDB-8DDB-4175-982D-974EFAFB808F	84	2			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	IVD Antithrombotic Neuro	10	8			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	29	17			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	121	95			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	6F3C49DB-F20A-40AE-846E-B79DE7343243	1	0			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	27	24			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	LDL Control	58	31			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	5A58F529-B673-4BC7-B686-CB9B3B755778	49	41			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	64	26			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	HIV/AIDS	0	0			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	F1670A16-6D8A-4B33-9EC7-E62382F5031B	8	7			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	12	0			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	BD709062-B9D6-406F-BCED-FD892B81ED6E	28	24			
ABFED16D-F8AE-4D97-997D-543F6EBD3E00	3	Hull MD, Bryan E	Chlamydia Screening	0	0			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	CAD Antiplatelet	3	2			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	CAD Lipid Lowering Drugs	4	1			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	Lipid Testing	35	32			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	Pneumonia Vaccination	6	3			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	Depression	684	611			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	B28AF571-9833-474D-8F35-5BC557C89BEE	4	3			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	Lipid LT 100	0	0			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	29	29			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	661	362			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	086B0985-E4AD-43C1-9C22-88CFBE261E3F	31	5			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	61173E6E-083D-4F59-8097-921C8AD4A8F0	132	130			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	D03562F7-FF8A-405C-BCA9-94DEC092F33E	31	31			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	849E7DDB-8DDB-4175-982D-974EFAFB808F	65	9			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	IVD Antithrombotic Neuro	1	1			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	31	17			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	211	122			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	6F3C49DB-F20A-40AE-846E-B79DE7343243	4	0			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	29	21			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	LDL Control	15	8			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	5A58F529-B673-4BC7-B686-CB9B3B755778	180	128			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	553	314			
8CB163F2-065C-46CA-ADC7-2078B083ED8D	3	Hulst MD, Lynda L	HIV/AIDS	0	0			
AD4B03F1-BE56-4F6D-85D1-A6C5EAFA6361	3	Ibrahim MD, Hussain	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	9	3			
C776B6EC-402F-4313-9BD4-516711EB4820	3	Ivey MD, Mark J	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	0	0			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	CAD Antiplatelet	2	1			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	CAD Lipid Lowering Drugs	7	1			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	Lipid Testing	41	34			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	Pneumonia Vaccination	4	2			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	Influenza	230	84			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	Depression	175	157			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	B28AF571-9833-474D-8F35-5BC557C89BEE	7	4			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	Lipid LT 100	379	163			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	22	21			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	168	81			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	086B0985-E4AD-43C1-9C22-88CFBE261E3F	24	1			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	61173E6E-083D-4F59-8097-921C8AD4A8F0	68	68			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	D03562F7-FF8A-405C-BCA9-94DEC092F33E	24	22			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	849E7DDB-8DDB-4175-982D-974EFAFB808F	43	5			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	IVD Antithrombotic Neuro	6	5			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	24	17			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	106	63			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	6F3C49DB-F20A-40AE-846E-B79DE7343243	0	0			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	22	2			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	LDL Control	20	15			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	5A58F529-B673-4BC7-B686-CB9B3B755778	42	33			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	70	31			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	HIV/AIDS	0	0			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	F1670A16-6D8A-4B33-9EC7-E62382F5031B	6	5			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	29	0			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	BD709062-B9D6-406F-BCED-FD892B81ED6E	11	1			
EF096817-6D8D-4563-9192-00F5F5035ACC	3	Izokaitis DO, Anthony V	Chlamydia Screening	0	0			
D6391D3A-7FD1-4B22-B623-BE07E2B2B112	3	Jackson PA, Heidi	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	50	0			
F40D746D-A2D9-414D-941D-05567086174F	3	Jacob MD, Frigga E	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	76	38			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	CAD Antiplatelet	3	2			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	CAD Lipid Lowering Drugs	3	2			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	Lipid Testing	52	35			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	Pneumonia Vaccination	3	1			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	Depression	320	251			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	B28AF571-9833-474D-8F35-5BC557C89BEE	9	4			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	Lipid LT 100	1	0			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	23	23			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	298	168			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	086B0985-E4AD-43C1-9C22-88CFBE261E3F	28	5			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	61173E6E-083D-4F59-8097-921C8AD4A8F0	67	67			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	D03562F7-FF8A-405C-BCA9-94DEC092F33E	28	23			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	849E7DDB-8DDB-4175-982D-974EFAFB808F	44	1			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	IVD Antithrombotic Neuro	7	5			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	28	12			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	116	50			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	6F3C49DB-F20A-40AE-846E-B79DE7343243	6	2			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	23	10			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	LDL Control	21	5			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	5A58F529-B673-4BC7-B686-CB9B3B755778	57	25			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	173	82			
C2813FD6-292C-485F-BA9B-BAC5311B44FE	3	Jakubiec PAC, Christine A	HIV/AIDS	0	0			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	CAD Antiplatelet	3	2			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	CAD Lipid Lowering Drugs	1	0			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	Lipid Testing	40	38			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	Pneumonia Vaccination	3	3			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	Influenza	355	193			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	Depression	304	218			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	B28AF571-9833-474D-8F35-5BC557C89BEE	2	2			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	Lipid LT 100	174	82			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	29	29			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	276	144			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	086B0985-E4AD-43C1-9C22-88CFBE261E3F	31	4			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	61173E6E-083D-4F59-8097-921C8AD4A8F0	69	69			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	D03562F7-FF8A-405C-BCA9-94DEC092F33E	31	30			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	849E7DDB-8DDB-4175-982D-974EFAFB808F	70	10			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	IVD Antithrombotic Neuro	2	2			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	31	22			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	109	62			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	6F3C49DB-F20A-40AE-846E-B79DE7343243	19	4			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	29	29			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	LDL Control	17	12			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	5A58F529-B673-4BC7-B686-CB9B3B755778	73	50			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	193	116			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	HIV/AIDS	1	0			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	F1670A16-6D8A-4B33-9EC7-E62382F5031B	2	2			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	34	2			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	BD709062-B9D6-406F-BCED-FD892B81ED6E	24	0			
691B0A17-2CB4-448D-8AAD-299D8895626C	3	Jarrell MD, Erin E	Chlamydia Screening	1	1			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	CAD Antiplatelet	6	2			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	CAD Lipid Lowering Drugs	7	4			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	Lipid Testing	74	70			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	Pneumonia Vaccination	18	11			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	Depression	857	740			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	B28AF571-9833-474D-8F35-5BC557C89BEE	24	22			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	Lipid LT 100	0	0			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	91	91			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	843	439			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	086B0985-E4AD-43C1-9C22-88CFBE261E3F	102	7			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	61173E6E-083D-4F59-8097-921C8AD4A8F0	176	176			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	D03562F7-FF8A-405C-BCA9-94DEC092F33E	102	97			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	849E7DDB-8DDB-4175-982D-974EFAFB808F	46	1			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	IVD Antithrombotic Neuro	12	10			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	102	69			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	384	278			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	6F3C49DB-F20A-40AE-846E-B79DE7343243	1	0			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	91	86			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	LDL Control	60	46			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	5A58F529-B673-4BC7-B686-CB9B3B755778	175	144			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	373	171			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	HIV/AIDS	0	0			
5D8BC3CF-A052-4E2B-978A-969990886A8B	3	Jary MD, Mark L	F1670A16-6D8A-4B33-9EC7-E62382F5031B	11	10			
74F95939-D494-4246-9873-4C7FB8A428C6	3	Jaszewski MD, Richard	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	38	7			
128D0C7A-FF61-4F7A-8EC6-F13B70EA74E9	3	Jensen PAC, Kelly M	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	109	59			
2C7927FB-90EE-4E64-B0A8-6810FB60398A	3	Jepsen NP, Joanne L	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	0	0			
F6BF103B-7C83-4CE4-ACC6-B8ECFE556FA1	3	Johnson MD, Harrison	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	72	0			
FE488C99-CE58-45DE-BBE3-A19543000C23	3	Johnson MD, Nina F	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	152	0			
E07005F1-E1D2-4956-A4A2-4E7193B84804	3	Jordan MD, Mark	CAD Antiplatelet	0	0			
E07005F1-E1D2-4956-A4A2-4E7193B84804	3	Jordan MD, Mark	CAD Lipid Lowering Drugs	0	0			
E07005F1-E1D2-4956-A4A2-4E7193B84804	3	Jordan MD, Mark	Lipid Testing	1	0			
E07005F1-E1D2-4956-A4A2-4E7193B84804	3	Jordan MD, Mark	Pneumonia Vaccination	0	0			
E07005F1-E1D2-4956-A4A2-4E7193B84804	3	Jordan MD, Mark	Influenza	3	1			
E07005F1-E1D2-4956-A4A2-4E7193B84804	3	Jordan MD, Mark	Depression	1	0			
E07005F1-E1D2-4956-A4A2-4E7193B84804	3	Jordan MD, Mark	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
E07005F1-E1D2-4956-A4A2-4E7193B84804	3	Jordan MD, Mark	B28AF571-9833-474D-8F35-5BC557C89BEE	0	0			
E07005F1-E1D2-4956-A4A2-4E7193B84804	3	Jordan MD, Mark	Lipid LT 100	0	0			
E07005F1-E1D2-4956-A4A2-4E7193B84804	3	Jordan MD, Mark	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	0	0			
E07005F1-E1D2-4956-A4A2-4E7193B84804	3	Jordan MD, Mark	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	1	0			
E07005F1-E1D2-4956-A4A2-4E7193B84804	3	Jordan MD, Mark	086B0985-E4AD-43C1-9C22-88CFBE261E3F	0	0			
E07005F1-E1D2-4956-A4A2-4E7193B84804	3	Jordan MD, Mark	61173E6E-083D-4F59-8097-921C8AD4A8F0	0	0			
